time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windspeed_10m_mean,windgusts_10m_max,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,shortwave_radiation_sum,sunshine_duration,et0_fao_evapotranspiration,city,latitude,longitude
2024-04-17,31.9,23.1,28.0,31.4,20.7,26.6,0.0,0.0,0.0,18.2,9.3,36.4,39,20,29,25.58,41833.53,6.93,Dahab,28.48208,34.49505
2024-04-18,33.5,27.1,29.8,32.1,25.2,28.1,0.0,0.0,0.0,17.9,7.4,34.6,28,17,22,25.0,41838.79,6.68,Dahab,28.48208,34.49505
2024-04-19,32.8,24.3,28.8,30.3,22.3,26.0,0.0,0.0,0.0,27.2,20.9,50.0,46,21,31,25.81,42136.09,9.41,Dahab,28.48208,34.49505
2024-04-20,33.2,23.5,28.6,30.4,19.7,25.1,0.0,0.0,0.0,27.2,19.5,51.5,34,12,24,26.0,42289.75,9.69,Dahab,28.48208,34.49505
2024-04-21,32.0,24.2,28.3,29.3,20.7,24.9,0.0,0.0,0.0,31.4,20.8,58.0,35,22,27,25.74,42221.07,9.53,Dahab,28.48208,34.49505
2024-04-22,34.1,23.1,29.3,31.1,18.2,25.3,0.0,0.0,0.0,22.3,17.5,41.8,40,6,18,26.6,42477.23,9.88,Dahab,28.48208,34.49505
2024-04-23,35.2,25.6,31.5,33.2,21.3,28.1,0.0,0.0,0.0,19.1,11.5,37.1,19,10,14,24.93,42626.37,8.56,Dahab,28.48208,34.49505
2024-04-24,37.4,26.7,32.8,35.3,22.0,29.8,0.0,0.0,0.0,16.4,9.6,29.5,17,7,13,26.67,42852.49,8.42,Dahab,28.48208,34.49505
2024-04-25,36.9,27.7,33.1,34.7,23.5,30.2,0.0,0.0,0.0,16.2,7.9,33.5,22,8,12,25.57,42613.68,7.7,Dahab,28.48208,34.49505
2024-04-26,36.1,26.1,32.3,34.8,22.5,29.8,0.0,0.0,0.0,23.9,14.2,45.0,31,13,20,24.11,40074.36,8.98,Dahab,28.48208,34.49505
2024-04-27,33.4,26.2,30.2,31.7,22.7,28.0,0.0,0.0,0.0,22.3,16.1,38.5,35,22,28,21.56,42186.55,8.32,Dahab,28.48208,34.49505
2024-04-28,32.5,25.2,29.3,32.1,24.2,28.2,0.0,0.0,0.0,24.6,13.9,45.4,44,25,35,24.64,42682.64,7.54,Dahab,28.48208,34.49505
2024-04-29,33.7,25.4,29.5,32.1,24.4,28.1,0.0,0.0,0.0,28.3,19.4,59.8,46,27,38,25.48,42220.98,8.71,Dahab,28.48208,34.49505
2024-04-30,31.8,25.0,28.5,31.0,23.4,27.2,0.0,0.0,0.0,24.0,16.2,44.6,43,31,37,24.78,43278.0,7.76,Dahab,28.48208,34.49505
2024-05-01,32.4,24.0,28.6,30.2,21.8,26.3,0.0,0.0,0.0,27.2,18.8,50.8,42,26,32,26.14,43420.86,8.93,Dahab,28.48208,34.49505
2024-05-02,32.2,24.6,28.9,31.1,23.4,27.4,0.0,0.0,0.0,27.2,18.1,50.8,47,28,37,26.32,43417.21,8.57,Dahab,28.48208,34.49505
2024-05-03,33.6,24.1,29.1,32.2,22.3,27.2,0.0,0.0,0.0,21.3,15.5,41.8,43,20,31,26.73,43743.64,8.55,Dahab,28.48208,34.49505
2024-05-04,32.3,23.3,28.5,28.5,21.1,25.2,0.0,0.0,0.0,30.8,20.3,56.2,42,15,27,27.44,43909.13,9.67,Dahab,28.48208,34.49505
2024-05-05,32.0,24.3,28.7,30.1,21.0,25.7,0.0,0.0,0.0,25.6,13.0,44.3,28,10,20,26.52,42950.2,8.65,Dahab,28.48208,34.49505
2024-05-06,27.5,21.0,25.1,24.9,18.5,22.2,0.0,0.0,0.0,30.0,19.4,55.4,49,20,35,26.25,44112.55,8.02,Dahab,28.48208,34.49505
2024-05-07,28.0,19.6,24.7,25.9,17.4,22.3,0.0,0.0,0.0,25.3,15.1,47.5,49,21,35,27.27,44283.89,7.36,Dahab,28.48208,34.49505
2024-05-08,31.9,20.7,27.0,30.2,17.3,24.0,0.0,0.0,0.0,20.3,14.1,39.2,42,14,24,27.87,44457.41,8.35,Dahab,28.48208,34.49505
2024-05-09,34.7,22.8,30.0,33.7,18.5,27.5,0.0,0.0,0.0,14.5,9.2,29.5,22,13,18,27.69,44632.92,7.98,Dahab,28.48208,34.49505
2024-05-10,35.2,30.0,32.1,34.4,26.8,30.5,0.0,0.0,0.0,15.5,7.2,31.0,34,10,19,27.84,44458.35,7.39,Dahab,28.48208,34.49505
2024-05-11,33.3,26.5,30.6,31.8,23.1,28.7,0.0,0.0,0.0,18.1,8.8,38.2,35,13,21,27.29,44707.15,7.44,Dahab,28.48208,34.49505
2024-05-12,32.1,24.2,28.7,30.6,22.1,26.5,0.0,0.0,0.0,25.5,18.9,47.9,45,25,33,27.12,44743.6,9.04,Dahab,28.48208,34.49505
2024-05-13,29.7,22.2,26.6,26.4,20.4,23.8,0.0,0.0,0.0,33.6,23.4,61.2,55,27,37,27.78,44906.73,8.99,Dahab,28.48208,34.49505
2024-05-14,31.9,20.7,26.4,28.3,17.8,23.1,0.0,0.0,0.0,26.5,23.7,49.7,56,20,35,27.84,45054.94,9.49,Dahab,28.48208,34.49505
2024-05-15,32.3,21.5,27.1,29.2,16.6,23.0,0.0,0.0,0.0,31.6,27.0,57.2,40,24,30,27.46,45059.68,10.48,Dahab,28.48208,34.49505
2024-05-16,34.0,22.4,28.4,30.1,17.7,23.8,0.0,0.0,0.0,31.2,27.7,56.9,35,18,25,27.87,45210.16,11.42,Dahab,28.48208,34.49505
2024-05-17,37.6,25.9,31.8,33.6,20.8,27.2,0.0,0.0,0.0,27.3,24.0,51.5,22,10,17,27.81,45362.12,12.44,Dahab,28.48208,34.49505
2024-05-18,41.2,28.2,34.9,37.4,24.8,31.3,0.0,0.0,0.0,27.2,20.9,51.5,26,10,18,27.54,45367.8,12.38,Dahab,28.48208,34.49505
2024-05-19,39.0,30.2,35.1,35.5,26.2,30.9,0.0,0.0,0.0,28.1,22.8,52.2,20,14,16,27.28,45373.2,12.94,Dahab,28.48208,34.49505
2024-05-20,40.4,30.1,35.7,38.4,25.9,32.2,0.0,0.0,0.0,23.6,19.2,45.7,20,11,16,26.91,45378.34,12.06,Dahab,28.48208,34.49505
2024-05-21,40.8,30.0,35.9,39.0,26.6,33.0,0.0,0.0,0.0,20.2,14.9,40.0,18,12,15,27.82,45683.17,10.9,Dahab,28.48208,34.49505
